Agency,Complaint_Type,Location_Type,Incident_Zip,Borough,Vehicle_Type,duration_[days],Created_Date_hour,Created_Date_month,Created_Date_dayofweek,Descriptor_encoded,Weisse,Afroamerikaner,Asiaten,Hispanics
7,18,15,168,1,5,6.155,14,6,4,23,0.412,0.364,0.075,0.198
8,1,20,172,1,5,0.03,20,4,0,36,0.412,0.364,0.075,0.198
7,13,15,116,0,5,1.27,13,8,3,22,0.299,0.356,0.03,0.484
8,11,20,141,3,5,0.03,8,7,3,27,0.441,0.2,0.176,0.25
4,17,11,151,1,5,6.155,10,6,3,50,0.412,0.364,0.075,0.198
7,18,15,115,0,5,6.155,15,9,2,33,0.299,0.356,0.03,0.484
8,11,20,113,0,5,0.02,9,6,5,28,0.299,0.356,0.03,0.484
7,13,15,38,2,5,6.155,1,12,0,50,0.544,0.174,0.094,0.272
8,0,20,217,3,5,0.02,14,1,1,49,0.441,0.2,0.176,0.25
0,8,11,151,1,5,4.72,7,9,5,50,0.412,0.364,0.075,0.198
8,6,20,160,1,5,0.04,20,6,5,18,0.412,0.364,0.075,0.198
8,9,6,160,1,5,0.06,0,3,6,27,0.412,0.364,0.075,0.198
8,11,20,33,2,5,0.02,14,3,0,27,0.544,0.174,0.094,0.272
8,6,20,119,0,5,0.04,4,1,5,6,0.299,0.356,0.03,0.484
8,1,20,184,3,5,0.01,12,5,4,30,0.441,0.2,0.176,0.25
8,6,20,123,0,5,0.06,23,6,2,37,0.299,0.356,0.03,0.484
8,1,20,210,3,5,0.05,20,6,6,30,0.441,0.2,0.176,0.25
8,9,6,205,3,5,0.03,17,8,4,27,0.441,0.2,0.176,0.25
1,13,20,3,2,5,0.02,11,8,2,50,0.544,0.174,0.094,0.272
8,12,20,126,0,5,0.19,17,11,5,12,0.299,0.356,0.03,0.484
0,8,11,29,2,5,2.91,11,6,5,50,0.544,0.174,0.094,0.272
5,3,19,125,0,5,1.63,7,5,4,16,0.299,0.356,0.03,0.484
6,13,4,212,3,5,6.155,17,12,5,32,0.441,0.2,0.176,0.25
8,6,20,227,3,5,0.02,17,4,6,6,0.441,0.2,0.176,0.25
8,1,20,102,4,5,0.26,2,8,6,36,0.776,0.097,0.057,0.121
4,13,11,143,1,5,6.155,20,8,3,43,0.412,0.364,0.075,0.198
8,10,16,30,2,5,0.05,16,3,6,27,0.544,0.174,0.094,0.272
4,17,11,104,0,5,0.08,10,4,3,14,0.299,0.356,0.03,0.484
8,6,20,217,3,5,0.02,1,9,1,6,0.441,0.2,0.176,0.25
8,11,20,116,0,5,0.07,20,4,0,27,0.299,0.356,0.03,0.484
8,0,20,201,3,0,0.49,14,5,5,49,0.441,0.2,0.176,0.25
5,7,19,21,2,5,3.03,10,12,4,45,0.544,0.174,0.094,0.272
7,18,15,148,1,5,3.99,20,10,4,29,0.412,0.364,0.075,0.198
0,8,11,25,2,5,0.96,21,9,0,31,0.544,0.174,0.094,0.272
7,19,15,168,1,5,1.37,9,10,3,41,0.412,0.364,0.075,0.198
8,6,20,192,3,5,0.04,16,2,3,6,0.441,0.2,0.176,0.25
8,10,16,145,1,5,0.03,0,2,3,27,0.412,0.364,0.075,0.198
8,11,20,121,0,5,0.01,22,7,1,27,0.299,0.356,0.03,0.484
8,10,16,196,3,5,0.05,21,7,5,27,0.441,0.2,0.176,0.25
7,18,15,169,1,5,5.69,19,5,2,29,0.412,0.364,0.075,0.198
7,5,15,39,2,5,1.56,17,1,2,20,0.544,0.174,0.094,0.272
8,10,16,119,0,5,0.11,21,8,6,27,0.299,0.356,0.03,0.484
7,5,15,106,0,5,3.54,20,2,4,20,0.299,0.356,0.03,0.484
0,8,11,24,2,5,4.16,7,7,3,50,0.544,0.174,0.094,0.272
8,1,20,230,3,5,0.03,5,9,4,30,0.441,0.2,0.176,0.25
2,13,11,32,2,5,6.155,17,6,4,50,0.544,0.174,0.094,0.272
8,10,16,144,1,5,0.05,23,10,0,27,0.412,0.364,0.075,0.198
0,20,11,142,1,5,4.99,9,8,2,17,0.412,0.364,0.075,0.198
4,13,11,3,2,5,6.155,4,6,1,43,0.544,0.174,0.094,0.272
8,6,20,162,1,5,0.02,16,12,2,7,0.412,0.364,0.075,0.198
8,11,20,101,4,5,0.0,0,6,5,27,0.776,0.097,0.057,0.121
8,6,20,170,1,5,0.02,16,6,4,37,0.412,0.364,0.075,0.198
8,6,20,140,3,5,0.0,19,1,3,13,0.441,0.2,0.176,0.25
8,12,20,15,2,0,0.0,18,11,6,11,0.544,0.174,0.094,0.272
8,1,20,150,1,5,0.02,9,5,6,36,0.412,0.364,0.075,0.198
5,13,17,155,1,5,0.68,16,10,1,40,0.412,0.364,0.075,0.198
3,13,0,143,1,5,6.155,12,9,4,50,0.412,0.364,0.075,0.198
7,5,15,153,1,5,1.11,12,12,3,0,0.412,0.364,0.075,0.198
5,13,17,15,2,5,6.1,9,1,1,40,0.544,0.174,0.094,0.272
8,6,20,18,2,5,0.01,19,9,2,4,0.544,0.174,0.094,0.272
5,4,17,187,3,5,2.14,12,3,1,45,0.441,0.2,0.176,0.25
8,0,20,135,3,0,0.16,6,3,4,49,0.441,0.2,0.176,0.25
8,11,20,142,1,5,0.11,15,4,4,27,0.412,0.364,0.075,0.198
7,13,15,148,1,5,6.155,12,10,6,22,0.412,0.364,0.075,0.198
8,10,16,119,0,5,0.06,0,7,3,27,0.299,0.356,0.03,0.484
4,16,11,187,3,5,1.97,11,2,5,38,0.441,0.2,0.176,0.25
8,10,16,26,2,5,0.05,15,4,6,27,0.544,0.174,0.094,0.272
8,12,20,203,3,5,0.01,10,8,3,21,0.441,0.2,0.176,0.25
8,11,20,30,2,5,0.07,0,9,4,28,0.544,0.174,0.094,0.272
7,14,15,39,2,5,2.99,11,9,5,46,0.544,0.174,0.094,0.272
5,13,17,109,0,5,1.99,11,1,1,40,0.299,0.356,0.03,0.484
8,11,20,147,1,5,0.09,0,9,2,27,0.412,0.364,0.075,0.198
8,6,20,160,1,5,0.02,7,4,2,35,0.412,0.364,0.075,0.198
7,2,15,143,1,5,6.155,18,8,1,50,0.412,0.364,0.075,0.198
0,8,11,156,1,5,6.155,8,9,5,31,0.412,0.364,0.075,0.198
8,1,20,137,3,5,0.13,11,1,1,30,0.441,0.2,0.176,0.25
8,10,16,147,1,5,0.06,18,10,0,3,0.412,0.364,0.075,0.198
0,8,11,138,3,5,4.69,19,1,4,31,0.441,0.2,0.176,0.25
8,10,16,119,0,5,0.03,14,11,4,27,0.299,0.356,0.03,0.484
8,11,20,146,1,5,0.01,1,8,2,28,0.412,0.364,0.075,0.198
7,13,15,111,0,5,6.155,16,10,0,22,0.299,0.356,0.03,0.484
7,15,15,144,1,5,6.155,10,10,1,47,0.412,0.364,0.075,0.198
8,0,20,126,0,5,0.42,7,2,0,49,0.299,0.356,0.03,0.484
8,0,20,119,0,5,0.04,10,8,0,49,0.299,0.356,0.03,0.484
8,6,20,231,3,5,0.03,2,4,4,13,0.441,0.2,0.176,0.25
0,20,11,194,3,5,0.08,17,1,4,50,0.441,0.2,0.176,0.25
7,5,15,208,3,5,2.3,6,12,1,20,0.441,0.2,0.176,0.25
8,6,20,146,1,5,0.01,8,4,6,6,0.412,0.364,0.075,0.198
5,3,19,168,1,5,5.38,18,5,1,16,0.412,0.364,0.075,0.198
5,13,17,197,3,5,2.17,9,1,0,40,0.441,0.2,0.176,0.25
7,5,15,228,3,5,3.35,8,11,3,20,0.441,0.2,0.176,0.25
8,6,20,185,3,5,0.39,18,10,3,6,0.441,0.2,0.176,0.25
8,6,20,22,2,5,0.01,19,2,1,37,0.544,0.174,0.094,0.272
8,11,20,115,0,5,0.36,22,11,4,27,0.299,0.356,0.03,0.484
8,11,20,25,2,5,0.09,23,4,1,28,0.544,0.174,0.094,0.272
8,1,20,114,0,5,0.07,9,12,5,30,0.299,0.356,0.03,0.484
0,20,11,176,1,5,6.155,10,7,4,25,0.412,0.364,0.075,0.198
8,6,20,199,3,5,0.12,7,4,2,6,0.441,0.2,0.176,0.25
8,9,18,135,3,5,0.05,17,4,5,27,0.441,0.2,0.176,0.25
7,14,15,111,0,5,6.155,13,3,3,46,0.299,0.356,0.03,0.484
8,6,20,93,4,5,0.02,8,4,4,37,0.776,0.097,0.057,0.121
5,3,19,164,1,5,3.05,9,6,4,16,0.412,0.364,0.075,0.198
4,16,19,147,1,5,4.84,13,11,3,50,0.412,0.364,0.075,0.198
8,10,16,111,0,5,0.04,20,3,2,3,0.299,0.356,0.03,0.484
8,6,20,154,1,5,0.02,9,3,3,6,0.412,0.364,0.075,0.198
8,10,16,204,3,5,0.03,0,9,5,3,0.441,0.2,0.176,0.25
8,6,20,126,0,5,0.13,20,1,6,7,0.299,0.356,0.03,0.484
7,18,15,152,1,5,5.05,13,10,4,29,0.412,0.364,0.075,0.198
7,5,15,31,2,5,4.72,2,1,5,20,0.544,0.174,0.094,0.272
7,13,15,33,2,5,2.67,2,1,5,50,0.544,0.174,0.094,0.272
7,13,15,30,2,5,6.155,18,9,5,22,0.544,0.174,0.094,0.272
8,11,20,166,1,5,0.01,22,10,3,27,0.412,0.364,0.075,0.198
8,0,20,150,1,5,0.01,8,3,6,49,0.412,0.364,0.075,0.198
8,10,16,197,3,5,0.06,1,12,5,3,0.441,0.2,0.176,0.25
7,5,15,121,0,5,1.27,7,2,5,20,0.299,0.356,0.03,0.484
7,13,15,3,2,5,6.155,13,3,5,50,0.544,0.174,0.094,0.272
8,6,20,109,0,5,0.3,14,5,4,18,0.299,0.356,0.03,0.484
7,5,15,196,3,5,0.88,22,12,4,0,0.441,0.2,0.176,0.25
8,1,20,149,1,5,0.17,10,8,4,30,0.412,0.364,0.075,0.198
8,10,16,119,0,5,0.07,1,9,4,27,0.299,0.356,0.03,0.484
2,13,11,172,1,5,6.155,14,8,1,50,0.412,0.364,0.075,0.198
8,6,20,23,2,5,0.02,22,8,0,37,0.544,0.174,0.094,0.272
8,0,20,101,4,5,0.03,11,1,1,49,0.776,0.097,0.057,0.121
8,6,20,150,1,5,0.04,19,1,0,37,0.412,0.364,0.075,0.198
2,13,11,217,3,5,6.155,18,9,4,50,0.441,0.2,0.176,0.25
0,8,11,45,2,5,1.93,22,12,1,31,0.544,0.174,0.094,0.272
8,10,16,142,1,5,0.06,20,5,5,27,0.412,0.364,0.075,0.198
7,5,15,140,3,5,0.14,12,4,5,20,0.441,0.2,0.176,0.25
8,9,6,140,3,5,0.02,5,8,4,27,0.441,0.2,0.176,0.25
8,1,20,187,3,5,0.05,8,7,6,36,0.441,0.2,0.176,0.25
8,1,20,178,1,5,0.05,18,8,4,36,0.412,0.364,0.075,0.198
8,6,20,149,1,5,0.08,16,4,2,7,0.412,0.364,0.075,0.198
8,11,20,120,0,5,0.01,16,12,0,27,0.299,0.356,0.03,0.484
7,14,15,119,0,5,6.155,11,2,3,10,0.299,0.356,0.03,0.484
7,18,15,31,2,5,6.155,9,4,6,23,0.544,0.174,0.094,0.272
4,16,11,102,4,5,3.65,18,4,3,38,0.776,0.097,0.057,0.121
5,3,19,216,3,5,0.39,19,3,4,16,0.441,0.2,0.176,0.25
0,20,11,185,3,5,6.155,16,11,1,17,0.441,0.2,0.176,0.25
7,5,15,110,0,5,0.48,23,12,0,20,0.299,0.356,0.03,0.484
8,11,20,116,0,5,0.03,2,8,6,27,0.299,0.356,0.03,0.484
8,10,16,201,3,5,0.08,20,8,3,27,0.441,0.2,0.176,0.25
8,0,20,220,3,5,0.07,20,3,6,49,0.441,0.2,0.176,0.25
8,6,20,167,1,5,0.02,22,3,4,37,0.412,0.364,0.075,0.198
8,1,20,197,3,5,0.37,12,4,2,30,0.441,0.2,0.176,0.25
3,13,0,207,3,5,0.0,13,11,0,39,0.441,0.2,0.176,0.25
8,11,20,156,1,5,0.02,23,10,5,27,0.412,0.364,0.075,0.198
8,11,20,112,0,5,0.14,0,7,5,27,0.299,0.356,0.03,0.484
8,6,20,176,1,5,0.04,15,2,2,6,0.412,0.364,0.075,0.198
5,13,17,155,1,5,0.91,16,9,1,40,0.412,0.364,0.075,0.198
0,20,11,35,2,5,0.22,6,7,0,50,0.544,0.174,0.094,0.272
8,6,20,227,3,5,0.24,15,5,5,6,0.441,0.2,0.176,0.25
7,15,15,104,0,5,5.62,19,9,0,44,0.299,0.356,0.03,0.484
7,5,15,163,1,5,0.46,7,1,4,20,0.412,0.364,0.075,0.198
7,15,15,31,2,5,3.5,23,10,6,44,0.544,0.174,0.094,0.272
0,13,11,152,1,5,0.17,7,4,1,50,0.412,0.364,0.075,0.198
8,10,16,4,2,5,0.02,20,12,4,27,0.544,0.174,0.094,0.272
8,11,20,116,0,5,0.03,21,12,5,27,0.299,0.356,0.03,0.484
8,10,16,119,0,5,0.53,7,7,6,27,0.299,0.356,0.03,0.484
8,6,20,154,1,5,0.06,17,1,3,6,0.412,0.364,0.075,0.198
8,11,20,9,2,5,0.07,20,12,3,27,0.544,0.174,0.094,0.272
7,13,15,152,1,5,6.155,11,4,3,50,0.412,0.364,0.075,0.198
7,18,15,147,1,5,6.155,14,4,0,33,0.412,0.364,0.075,0.198
7,5,15,169,1,5,0.32,8,4,2,20,0.412,0.364,0.075,0.198
8,1,20,231,3,5,0.04,0,12,1,30,0.441,0.2,0.176,0.25
8,1,20,142,1,5,0.06,10,4,4,30,0.412,0.364,0.075,0.198
7,18,15,113,0,5,6.155,12,12,5,33,0.299,0.356,0.03,0.484
7,5,15,203,3,5,0.98,20,3,1,0,0.441,0.2,0.176,0.25
7,18,15,122,0,5,6.155,11,9,0,33,0.299,0.356,0.03,0.484
8,11,20,176,1,5,0.18,20,9,4,27,0.412,0.364,0.075,0.198
5,7,19,93,4,5,3.85,10,9,4,45,0.776,0.097,0.057,0.121
8,6,20,218,3,5,0.03,11,2,5,37,0.441,0.2,0.176,0.25
5,3,19,156,1,5,2.63,22,3,4,16,0.412,0.364,0.075,0.198
8,10,16,146,1,5,0.01,20,7,1,3,0.412,0.364,0.075,0.198
8,10,16,168,1,5,0.02,20,11,6,3,0.412,0.364,0.075,0.198
7,15,15,166,1,5,6.155,19,8,0,1,0.412,0.364,0.075,0.198
7,18,15,151,1,5,6.155,12,11,6,33,0.412,0.364,0.075,0.198
8,6,20,152,1,5,0.03,0,11,1,6,0.412,0.364,0.075,0.198
8,1,20,124,0,5,0.06,21,6,2,36,0.299,0.356,0.03,0.484
7,5,15,38,2,5,3.0,10,2,6,20,0.544,0.174,0.094,0.272
7,5,15,156,1,5,1.37,9,4,0,20,0.412,0.364,0.075,0.198
8,10,16,119,0,5,0.16,18,9,3,27,0.299,0.356,0.03,0.484
8,1,20,164,1,5,0.03,11,8,3,30,0.412,0.364,0.075,0.198
8,6,20,24,2,5,0.02,21,1,1,50,0.544,0.174,0.094,0.272
7,5,15,166,1,5,3.47,11,11,5,20,0.412,0.364,0.075,0.198
5,13,19,127,0,5,6.155,17,8,3,40,0.299,0.356,0.03,0.484
8,10,16,26,2,5,0.02,23,4,3,3,0.544,0.174,0.094,0.272
8,6,20,202,3,5,0.01,14,9,5,50,0.441,0.2,0.176,0.25
7,5,15,105,0,5,0.73,16,7,5,20,0.299,0.356,0.03,0.484
8,1,20,165,1,5,0.03,10,6,3,30,0.412,0.364,0.075,0.198
7,13,15,31,2,5,6.01,20,8,2,50,0.544,0.174,0.094,0.272
7,5,15,34,2,5,0.45,10,5,1,20,0.544,0.174,0.094,0.272
8,6,20,146,1,5,0.06,12,9,2,37,0.412,0.364,0.075,0.198
8,10,16,118,0,5,0.0,4,12,6,3,0.299,0.356,0.03,0.484
7,5,15,31,2,5,0.97,11,3,2,20,0.544,0.174,0.094,0.272
7,5,15,33,2,5,0.93,12,12,2,20,0.544,0.174,0.094,0.272
8,6,20,31,2,5,0.06,18,6,2,19,0.544,0.174,0.094,0.272
8,1,20,173,1,5,0.09,21,12,1,36,0.412,0.364,0.075,0.198
8,10,16,38,2,5,0.02,23,10,6,28,0.544,0.174,0.094,0.272
8,11,20,184,3,5,0.0,16,10,6,28,0.441,0.2,0.176,0.25
8,11,20,183,3,5,0.01,0,12,0,27,0.441,0.2,0.176,0.25
7,2,15,165,1,5,1.93,12,10,4,48,0.412,0.364,0.075,0.198
8,6,20,199,3,5,0.22,1,12,3,6,0.441,0.2,0.176,0.25
8,9,18,35,2,5,0.06,15,7,6,27,0.544,0.174,0.094,0.272
7,15,15,137,3,5,2.81,14,4,3,2,0.441,0.2,0.176,0.25
2,13,11,218,3,5,6.155,23,5,1,50,0.441,0.2,0.176,0.25
8,1,20,185,3,5,0.01,23,5,6,30,0.441,0.2,0.176,0.25
7,18,15,31,2,5,1.94,16,10,0,33,0.544,0.174,0.094,0.272
8,9,18,161,1,5,0.0,4,12,6,28,0.412,0.364,0.075,0.198
3,13,2,108,0,5,0.51,19,5,3,39,0.299,0.356,0.03,0.484
6,13,4,212,3,5,6.155,15,7,3,32,0.441,0.2,0.176,0.25
7,19,15,172,1,5,6.155,5,8,3,41,0.412,0.364,0.075,0.198
8,6,20,12,2,5,0.03,18,6,1,4,0.544,0.174,0.094,0.272
8,6,20,166,1,5,0.05,11,1,0,18,0.412,0.364,0.075,0.198
8,11,20,105,0,5,1.02,20,5,1,27,0.299,0.356,0.03,0.484
8,1,20,231,3,5,0.02,11,6,6,30,0.441,0.2,0.176,0.25
4,16,19,207,3,5,4.36,6,7,5,50,0.441,0.2,0.176,0.25
4,16,9,206,3,5,3.3,9,4,6,50,0.441,0.2,0.176,0.25
7,15,15,11,2,5,6.155,12,8,3,2,0.544,0.174,0.094,0.272
7,13,15,30,2,5,6.155,9,7,6,22,0.544,0.174,0.094,0.272
8,10,16,119,0,5,0.71,12,9,0,27,0.299,0.356,0.03,0.484
7,14,15,120,0,5,6.155,14,5,0,46,0.299,0.356,0.03,0.484
8,10,16,31,2,5,0.04,7,1,6,27,0.544,0.174,0.094,0.272
8,6,20,197,3,5,0.43,16,12,6,34,0.441,0.2,0.176,0.25
0,8,11,150,1,5,6.155,15,3,2,50,0.412,0.364,0.075,0.198
8,6,20,146,1,5,0.13,23,12,3,6,0.412,0.364,0.075,0.198
0,20,11,109,0,5,0.0,20,7,2,50,0.299,0.356,0.03,0.484
7,5,15,106,0,5,0.35,5,4,1,20,0.299,0.356,0.03,0.484
3,13,22,170,1,5,6.155,23,8,0,39,0.412,0.364,0.075,0.198
5,3,19,29,2,5,0.77,9,7,2,16,0.544,0.174,0.094,0.272
0,20,11,102,4,5,0.0,12,6,0,50,0.776,0.097,0.057,0.121
7,5,15,30,2,5,1.51,9,2,2,20,0.544,0.174,0.094,0.272
8,9,6,33,2,5,0.0,22,9,6,27,0.544,0.174,0.094,0.272
8,10,16,172,1,5,0.02,2,11,4,27,0.412,0.364,0.075,0.198
7,5,15,115,0,5,3.98,10,10,3,20,0.299,0.356,0.03,0.484
8,6,20,157,1,5,0.05,18,5,6,6,0.412,0.364,0.075,0.198
7,5,15,144,1,5,2.09,18,4,0,0,0.412,0.364,0.075,0.198
7,19,15,108,0,5,6.155,12,10,2,24,0.299,0.356,0.03,0.484
8,11,20,213,3,5,0.01,23,6,0,27,0.441,0.2,0.176,0.25
8,10,16,12,2,5,0.03,23,1,5,27,0.544,0.174,0.094,0.272
7,14,15,151,1,5,6.155,11,10,0,46,0.412,0.364,0.075,0.198
7,13,15,106,0,5,6.155,9,8,0,9,0.299,0.356,0.03,0.484
5,13,17,106,0,5,0.47,1,6,1,40,0.299,0.356,0.03,0.484
0,8,11,22,2,5,6.155,23,6,5,31,0.544,0.174,0.094,0.272
8,11,20,29,2,5,0.01,10,8,5,28,0.544,0.174,0.094,0.272
8,10,16,165,1,5,0.25,16,5,4,3,0.412,0.364,0.075,0.198
8,10,16,107,0,5,0.05,2,10,5,27,0.299,0.356,0.03,0.484
7,14,15,172,1,5,6.155,8,2,6,10,0.412,0.364,0.075,0.198
8,10,16,217,3,5,0.05,17,8,5,27,0.441,0.2,0.176,0.25
3,13,12,205,3,5,0.0,17,3,4,39,0.441,0.2,0.176,0.25
7,15,15,169,1,5,6.155,14,11,0,2,0.412,0.364,0.075,0.198
8,6,20,187,3,5,0.02,17,5,2,7,0.441,0.2,0.176,0.25
0,20,11,172,1,5,0.38,9,4,3,26,0.412,0.364,0.075,0.198
8,9,6,176,1,5,0.08,23,8,4,27,0.412,0.364,0.075,0.198
4,16,19,167,1,5,0.93,15,9,2,50,0.412,0.364,0.075,0.198
8,6,20,157,1,5,0.06,21,1,0,37,0.412,0.364,0.075,0.198
5,4,10,142,1,5,0.86,16,8,1,45,0.412,0.364,0.075,0.198
7,5,15,202,3,5,2.28,1,10,0,0,0.441,0.2,0.176,0.25
8,1,20,121,0,5,0.01,11,2,1,30,0.299,0.356,0.03,0.484
7,2,15,121,0,5,6.155,1,1,0,15,0.299,0.356,0.03,0.484
8,6,20,119,0,5,0.13,11,3,5,7,0.299,0.356,0.03,0.484
7,5,15,166,1,5,5.11,11,12,0,20,0.412,0.364,0.075,0.198
4,17,11,121,0,5,6.155,14,1,2,50,0.299,0.356,0.03,0.484
8,10,16,119,0,5,0.22,22,4,3,27,0.299,0.356,0.03,0.484
8,6,20,208,3,5,0.25,20,7,3,7,0.441,0.2,0.176,0.25
8,9,18,197,3,5,0.17,22,3,4,12,0.441,0.2,0.176,0.25
3,13,2,113,0,5,1.92,17,11,2,50,0.299,0.356,0.03,0.484
8,11,20,122,0,5,0.0,20,8,5,27,0.299,0.356,0.03,0.484
6,13,4,212,3,5,6.155,14,2,2,32,0.441,0.2,0.176,0.25
7,15,15,32,2,5,6.155,11,12,1,2,0.544,0.174,0.094,0.272
8,10,16,108,0,5,0.22,23,7,3,3,0.299,0.356,0.03,0.484
7,13,15,152,1,5,6.155,11,10,0,50,0.412,0.364,0.075,0.198
7,5,15,25,2,5,3.95,12,12,6,20,0.544,0.174,0.094,0.272
8,11,20,106,0,5,0.19,23,10,0,27,0.299,0.356,0.03,0.484
7,5,15,24,2,5,4.48,22,2,2,20,0.544,0.174,0.094,0.272
7,5,15,106,0,5,2.66,0,4,5,0,0.299,0.356,0.03,0.484
7,13,15,32,2,5,6.155,7,1,4,50,0.544,0.174,0.094,0.272
7,18,15,202,3,5,1.63,16,11,0,29,0.441,0.2,0.176,0.25
8,10,16,170,1,5,0.02,6,8,6,27,0.412,0.364,0.075,0.198
0,20,11,197,3,5,4.7,9,2,0,50,0.441,0.2,0.176,0.25
6,13,4,22,2,5,6.155,17,2,5,32,0.544,0.174,0.094,0.272
8,0,20,221,3,2,0.42,15,4,4,49,0.441,0.2,0.176,0.25
8,6,20,201,3,5,0.05,18,8,5,18,0.441,0.2,0.176,0.25
7,13,15,112,0,5,6.155,18,5,1,50,0.299,0.356,0.03,0.484
7,14,15,11,2,5,6.155,12,1,3,50,0.544,0.174,0.094,0.272
8,6,20,109,0,5,0.24,18,7,1,6,0.299,0.356,0.03,0.484
8,11,20,35,2,5,0.05,2,5,5,28,0.544,0.174,0.094,0.272
8,6,20,147,1,5,0.03,9,11,5,6,0.412,0.364,0.075,0.198
8,10,16,109,0,5,0.07,12,1,6,3,0.299,0.356,0.03,0.484
0,20,11,190,3,5,0.13,13,7,0,50,0.441,0.2,0.176,0.25
8,13,18,99,4,5,0.03,17,2,4,50,0.776,0.097,0.057,0.121
8,1,20,176,1,5,0.09,22,12,5,30,0.412,0.364,0.075,0.198
8,12,20,206,3,5,0.03,2,9,6,12,0.441,0.2,0.176,0.25
7,13,15,151,1,5,1.3,13,4,6,50,0.412,0.364,0.075,0.198
8,10,16,119,0,5,6.155,15,5,3,27,0.299,0.356,0.03,0.484
8,6,20,156,1,5,0.03,14,7,6,34,0.412,0.364,0.075,0.198
8,1,20,219,3,5,0.05,9,3,5,36,0.441,0.2,0.176,0.25
3,13,0,208,3,5,6.155,13,8,3,39,0.441,0.2,0.176,0.25
8,10,16,146,1,5,0.05,10,8,6,27,0.412,0.364,0.075,0.198
8,12,20,105,0,5,0.25,0,8,5,12,0.299,0.356,0.03,0.484
8,10,16,105,0,5,0.2,22,6,3,27,0.299,0.356,0.03,0.484
8,6,20,160,1,5,0.03,21,2,1,6,0.412,0.364,0.075,0.198
8,10,16,119,0,5,0.18,21,11,5,27,0.299,0.356,0.03,0.484
6,13,4,212,3,5,6.155,17,11,0,32,0.441,0.2,0.176,0.25
8,12,20,126,0,5,0.1,1,7,6,12,0.299,0.356,0.03,0.484
8,6,20,195,3,5,0.07,9,12,1,37,0.441,0.2,0.176,0.25
8,1,20,208,3,5,0.41,9,3,5,36,0.441,0.2,0.176,0.25
7,5,15,205,3,5,0.37,7,1,5,20,0.441,0.2,0.176,0.25
8,6,20,29,2,5,0.02,18,7,6,13,0.544,0.174,0.094,0.272
8,6,20,202,3,5,0.08,8,11,1,37,0.441,0.2,0.176,0.25
8,10,16,173,1,5,0.02,0,10,6,27,0.412,0.364,0.075,0.198
0,8,11,30,2,5,0.8,0,4,2,31,0.544,0.174,0.094,0.272
8,9,6,18,2,5,0.02,0,12,4,27,0.544,0.174,0.094,0.272
7,19,15,32,2,5,6.155,18,10,2,24,0.544,0.174,0.094,0.272
8,10,16,11,2,5,0.02,5,12,3,27,0.544,0.174,0.094,0.272
8,9,18,161,1,5,0.02,3,2,3,3,0.412,0.364,0.075,0.198
4,16,11,210,3,5,0.0,17,8,1,38,0.441,0.2,0.176,0.25
8,6,20,149,1,5,0.13,16,1,0,7,0.412,0.364,0.075,0.198
8,10,16,111,0,5,0.01,4,4,3,28,0.299,0.356,0.03,0.484
8,10,16,197,3,5,0.08,23,5,5,27,0.441,0.2,0.176,0.25
8,10,16,31,2,5,0.18,20,8,4,3,0.544,0.174,0.094,0.272
8,12,20,32,2,1,0.06,23,6,3,12,0.544,0.174,0.094,0.272
8,6,20,62,2,5,0.03,6,9,1,18,0.544,0.174,0.094,0.272
8,10,16,119,0,5,0.37,11,4,2,27,0.299,0.356,0.03,0.484
8,10,16,225,3,5,0.04,13,5,1,3,0.441,0.2,0.176,0.25
8,6,20,178,1,5,0.05,20,7,2,6,0.412,0.364,0.075,0.198
8,10,16,121,0,5,0.04,22,9,3,3,0.299,0.356,0.03,0.484
8,6,20,158,1,5,0.07,21,5,6,13,0.412,0.364,0.075,0.198
5,7,19,231,3,5,1.83,12,9,0,50,0.441,0.2,0.176,0.25
7,5,15,120,0,5,0.88,23,1,1,0,0.299,0.356,0.03,0.484
4,13,11,196,3,5,0.0,11,3,0,50,0.441,0.2,0.176,0.25
8,6,20,113,0,5,0.11,6,3,1,7,0.299,0.356,0.03,0.484
8,10,16,209,3,5,0.03,19,5,1,27,0.441,0.2,0.176,0.25
7,18,15,230,3,5,6.155,8,3,3,23,0.441,0.2,0.176,0.25
7,18,15,105,0,5,4.1,15,9,1,33,0.299,0.356,0.03,0.484
8,10,16,9,2,5,0.01,1,11,5,28,0.544,0.174,0.094,0.272
8,12,20,214,3,5,0.03,16,3,4,11,0.441,0.2,0.176,0.25
8,12,20,110,0,5,0.01,20,7,6,12,0.299,0.356,0.03,0.484
8,6,20,31,2,5,0.03,2,5,4,6,0.544,0.174,0.094,0.272
8,6,20,145,1,5,0.0,17,11,5,37,0.412,0.364,0.075,0.198
8,6,20,191,3,5,0.04,12,2,3,6,0.441,0.2,0.176,0.25
7,13,15,143,1,5,6.155,11,12,1,50,0.412,0.364,0.075,0.198
7,14,15,218,3,5,3.23,14,11,0,10,0.441,0.2,0.176,0.25
7,5,15,216,3,5,0.03,14,1,1,20,0.441,0.2,0.176,0.25
8,1,20,205,3,5,0.12,18,11,2,36,0.441,0.2,0.176,0.25
5,7,19,184,3,5,0.83,14,7,1,45,0.441,0.2,0.176,0.25
8,6,20,157,1,5,0.01,18,9,6,35,0.412,0.364,0.075,0.198
8,10,16,148,1,5,0.06,12,11,5,27,0.412,0.364,0.075,0.198
